income,age,gender,education_level
29004,21,0,2.0
42221,42,0,1.0
35715,21,0,2.0
34314,27,0,2.0
49821,60,1,3.0
32859,19,0,2.0
51376,53,1,2.0
39296,39,0,1.0
42284,31,1,1.0
69281,40,1,1.0
19569,39,1,1.0
15000,38,0,1.0
38648,28,0,1.0
21304,36,1,0.0
34680,38,1,3.0
38324,29,0,1.0
33417,37,0,1.0
21842,33,1,1.0
42755,35,1,2.0
51868,31,1,2.0
38065,38,0,1.0
39603,34,1,1.0
37098,36,0,2.0
32300,33,1,3.0
37910,41,1,
38658,30,0,2.0
39517,25,1,2.0
15000,22,1,0.0
39306,36,1,3.0
39870,37,0,2.0
35726,34,1,2.0
29190,30,0,0.0
33523,20,1,2.0
26878,28,0,1.0
41393,36,0,2.0
34527,33,1,1.0
42604,19,1,3.0
29166,33,0,1.0
48395,62,0,2.0
19957,23,1,0.0
37767,44,0,3.0
43517,30,1,2.0
60817,60,1,2.0
55532,24,0,1.0
35753,20,1,2.0
43265,21,0,1.0
55606,40,0,3.0
44296,24,1,2.0
31876,38,0,2.0
27793,24,1,2.0
37044,33,1,1.0
55287,34,0,1.0
41764,31,1,3.0
24839,35,1,1.0
44654,33,0,2.0
39019,43,0,1.0
47148,40,1,2.0
47023,21,0,1.0
38114,20,1,1.0
35356,30,0,0.0
46107,27,0,3.0
29939,20,1,1.0
23205,20,0,1.0
41710,42,0,0.0
47408,32,0,2.0
59054,43,0,2.0
45067,31,0,2.0
39295,26,1,0.0
43137,31,1,1.0
46483,28,0,2.0
56626,26,0,3.0
26843,24,0,1.0
22125,21,1,1.0
43274,31,1,1.0
39860,34,1,2.0
42405,31,0,2.0
43029,21,0,1.0
45857,31,1,2.0
32051,26,0,2.0
34338,20,0,
47023,21,1,2.0
39215,26,1,1.0
52177,52,1,3.0
23494,26,0,1.0
35645,30,0,2.0
57351,55,1,2.0
31200,36,0,2.0
34731,35,0,1.0
54507,37,1,2.0
30351,36,0,2.0
49776,34,0,3.0
29981,30,1,1.0
33313,34,0,3.0
15000,18,0,1.0
28804,26,1,1.0
47634,32,0,3.0
50095,29,1,3.0
43503,38,1,0.0
27822,38,0,0.0
43891,21,0,2.0
39453,21,1,2.0
49597,52,1,3.0
29317,23,1,1.0
22718,30,0,0.0
40010,37,0,2.0
45462,21,1,2.0
40353,31,0,2.0
36156,26,0,2.0
28328,28,1,1.0
47196,40,0,2.0
41620,32,0,1.0
56503,35,1,3.0
26970,25,0,2.0
46039,39,0,1.0
29966,32,0,2.0
36168,22,1,1.0
34036,18,0,1.0
38487,32,0,2.0
36450,28,1,1.0
49511,43,1,2.0
38989,28,1,1.0
34610,32,0,3.0
48577,41,0,3.0
43152,25,1,2.0
43493,36,1,2.0
45323,39,0,1.0
28884,24,1,0.0
26774,30,0,1.0
51194,49,1,3.0
56255,57,1,0.0
58814,47,0,2.0
35513,29,1,3.0
50197,46,1,1.0
26930,19,1,1.0
36265,38,1,3.0
43104,39,0,1.0
41938,42,0,2.0
42154,30,0,2.0
51443,55,1,3.0
34111,22,1,2.0
52606,62,0,0.0
42736,40,0,1.0
26791,36,1,2.0
24672,26,1,2.0
44922,29,1,1.0
34913,31,1,1.0
33319,25,0,2.0
30042,36,1,2.0
37403,28,0,2.0
15121,27,1,0.0
40471,36,0,2.0
33706,19,1,1.0
36734,28,1,1.0
51114,44,0,1.0
49300,38,0,2.0
32420,29,1,2.0
54631,44,1,2.0
40079,31,1,3.0
27114,26,1,2.0
55709,56,0,2.0
45693,42,0,1.0
41833,22,1,1.0
40510,38,0,3.0
21895,21,0,1.0
43585,28,1,0.0
31712,32,0,1.0
47409,43,1,1.0
54228,51,1,2.0
39638,35,1,3.0
45084,26,1,1.0
39897,37,0,3.0
32619,32,0,3.0
34281,21,0,1.0
50783,39,0,3.0
36969,29,1,3.0
45918,25,1,3.0
22802,19,0,0.0
38466,43,0,1.0
37792,25,1,1.0
31907,35,0,2.0
43867,18,0,1.0
48757,54,1,2.0
47324,39,1,2.0
20556,33,1,1.0
38406,43,0,1.0
38209,29,0,3.0
46154,33,1,0.0
19495,39,0,0.0
44544,31,1,1.0
48333,37,1,3.0
42435,34,0,2.0
63795,26,0,3.0
31853,29,0,1.0
25369,28,1,1.0
23047,30,0,0.0
40834,37,0,2.0
40716,36,1,1.0
43243,36,0,1.0
51751,34,1,1.0
33042,30,0,2.0
31714,19,0,2.0
35728,26,0,0.0
38628,37,1,1.0
46579,43,0,3.0
25377,21,0,2.0
41519,30,1,1.0
45927,31,1,1.0
37810,31,1,2.0
28233,29,0,2.0
42311,25,1,3.0
42569,21,0,2.0
28408,21,1,2.0
37044,20,0,1.0
40512,40,1,1.0
21552,32,1,0.0
36645,25,0,1.0
30161,35,0,2.0
48675,44,1,2.0
45385,40,0,2.0
29457,36,0,2.0
28429,27,1,2.0
48894,45,1,3.0
24327,36,1,1.0
45280,34,0,3.0
40931,28,1,0.0
27189,20,0,1.0
21866,21,1,1.0
48990,34,0,1.0
77164,42,0,3.0
36480,23,1,2.0
46780,34,1,2.0
45866,23,1,1.0
53113,28,0,1.0
37455,40,1,0.0
23966,38,1,1.0
63431,38,1,2.0
47185,31,1,1.0
45503,32,0,2.0
39194,37,1,2.0
27985,38,1,3.0
39815,19,0,2.0
36395,26,0,0.0
47513,39,1,0.0
47425,30,0,1.0
34484,21,1,2.0
49501,56,0,2.0
26126,38,1,1.0
31658,18,0,2.0
41429,29,0,2.0
41212,44,0,3.0
51388,32,0,3.0
36066,33,0,2.0
43180,31,1,3.0
48090,37,0,2.0
32425,35,1,2.0
50057,38,1,2.0
44188,29,1,1.0
30019,21,0,2.0
35973,31,0,3.0
23798,28,0,1.0
44047,28,1,2.0
41252,33,1,1.0
44971,40,0,2.0
37481,25,0,2.0
30048,22,0,3.0
29661,33,0,2.0
49999,32,1,2.0
38543,21,1,3.0
24008,27,0,2.0
49613,62,0,2.0
38143,33,1,2.0
40430,32,0,2.0
30824,28,1,1.0
32737,23,1,2.0
56843,49,1,1.0
33168,33,0,1.0
36070,24,1,2.0
33260,36,1,1.0
42650,43,1,3.0
43586,38,1,2.0
58957,26,0,2.0
50836,50,0,1.0
52136,25,1,1.0
44090,32,0,1.0
33220,32,1,2.0
44876,40,0,1.0
55739,61,1,2.0
33948,38,1,2.0
41150,37,1,1.0
30694,38,1,1.0
52320,42,1,2.0
45803,35,1,1.0
39176,32,0,1.0
58535,31,0,2.0
53012,63,0,1.0
51150,34,1,3.0
41040,18,0,2.0
54971,36,0,2.0
35428,23,0,2.0
24850,32,1,2.0
41705,26,0,2.0
20575,28,0,0.0
48498,54,0,3.0
41556,44,1,3.0
36140,23,0,1.0
48903,62,0,2.0
46564,29,0,2.0
33068,25,0,2.0
38279,29,0,1.0
37701,30,1,2.0
43464,35,1,2.0
30701,20,1,2.0
57623,43,1,3.0
35078,20,1,2.0
19211,37,0,1.0
57095,36,1,2.0
47326,25,0,2.0
29805,36,0,2.0
50783,30,1,2.0
32490,24,1,2.0
47134,20,0,1.0
33840,28,0,2.0
39443,30,0,2.0
52897,29,0,3.0
40393,34,1,1.0
52368,27,0,2.0
43217,34,1,1.0
40771,37,1,1.0
49966,31,1,3.0
34771,35,0,1.0
43644,36,1,3.0
34912,38,1,3.0
36853,18,1,2.0
29634,21,0,2.0
37910,21,0,3.0
36228,28,0,2.0
36017,22,0,3.0
23202,32,0,3.0
42037,26,0,1.0
27522,35,0,1.0
44683,32,0,2.0
48876,30,0,1.0
44599,35,0,2.0
34425,22,0,1.0
43932,34,0,2.0
40390,27,1,2.0
41873,29,1,1.0
52336,43,0,3.0
32747,22,0,2.0
46718,36,1,2.0
22819,36,1,1.0
31246,29,0,2.0
43779,27,1,2.0
26249,28,1,2.0
40221,25,0,1.0
39136,44,1,2.0
34165,23,1,2.0
30422,22,0,3.0
42157,31,0,3.0
31143,33,1,1.0
32198,29,1,2.0
30462,34,0,2.0
32587,35,1,2.0
35474,25,0,2.0
51098,31,0,1.0
30496,22,0,2.0
41436,38,0,1.0
46358,42,0,1.0
32895,35,0,2.0
53929,64,0,2.0
28120,38,0,2.0
27348,35,0,2.0
43588,30,0,1.0
41350,33,1,3.0
42737,32,1,2.0
34549,37,1,1.0
41002,25,0,3.0
30419,29,0,2.0
34289,26,0,1.0
32573,37,0,1.0
32911,18,1,1.0
40718,32,1,1.0
41875,33,1,3.0
29778,28,1,1.0
40458,25,1,1.0
20863,20,1,0.0
35959,18,1,
48504,39,1,1.0
29749,38,1,1.0
36448,23,0,2.0
35121,24,0,2.0
34664,37,0,2.0
26558,25,1,3.0
38028,31,0,0.0
36733,38,0,2.0
26111,19,1,1.0
28625,27,1,0.0
54246,52,1,3.0
40924,35,0,1.0
40233,35,1,2.0
25159,37,1,2.0
44980,39,0,2.0
43349,40,0,3.0
41269,31,0,1.0
25875,30,0,2.0
53237,43,1,1.0
41583,36,1,1.0
24529,37,0,0.0
40852,25,0,3.0
25826,39,0,2.0
47689,39,1,1.0
40766,41,1,1.0
63960,60,0,2.0
33756,30,0,1.0
36847,23,0,1.0
41534,40,0,1.0
31536,26,1,2.0
42803,35,0,1.0
45969,22,1,2.0
37401,34,1,2.0
57286,30,1,2.0
39750,34,0,2.0
34995,34,1,2.0
29924,27,1,2.0
47144,32,1,2.0
31984,29,1,2.0
46320,30,0,3.0
49022,57,1,1.0
47217,27,1,1.0
28967,30,1,1.0
56135,49,0,3.0
45183,31,0,1.0
15000,39,0,0.0
34116,32,0,3.0
49143,22,1,2.0
39953,37,1,2.0
44309,25,0,1.0
34810,30,1,2.0
64510,34,0,3.0
41157,27,0,1.0
49612,38,0,2.0
41206,32,0,2.0
35618,36,0,1.0
38867,28,1,3.0
43521,33,1,3.0
22066,35,0,2.0
22714,33,1,0.0
49953,60,0,1.0
42230,28,1,2.0
57378,47,1,2.0
47012,25,0,1.0
34749,26,1,1.0
51071,32,0,3.0
30455,20,1,1.0
35726,39,0,2.0
42017,40,0,2.0
30491,26,0,2.0
36303,39,0,3.0
36656,28,1,1.0
27070,33,1,1.0
40379,39,0,1.0
48246,29,0,1.0
36768,22,1,2.0
57239,40,0,3.0
41366,30,0,3.0
46285,18,0,2.0
48153,35,0,3.0
48371,28,1,0.0
55914,61,0,0.0
30084,36,0,3.0
43067,31,1,1.0
23776,34,1,2.0
60412,30,0,1.0
52940,31,1,2.0
27581,32,1,1.0
30364,35,1,1.0
32480,26,0,1.0
28764,18,0,2.0
15000,28,1,1.0
42946,41,0,1.0
36576,29,1,2.0
33355,39,1,2.0
51056,30,0,1.0
51338,50,0,2.0
37893,39,0,2.0
40695,31,1,3.0
47566,28,0,2.0
35113,19,0,3.0
44165,36,0,1.0
33436,38,0,3.0
44865,26,0,1.0
28019,27,0,0.0
43028,28,1,2.0
28298,25,0,3.0
45586,34,1,2.0
39808,18,1,2.0
35424,36,0,1.0
26450,39,0,2.0
53890,24,1,3.0
47239,35,0,2.0
28522,21,0,1.0
45553,30,1,1.0
20404,35,0,1.0
45380,26,1,2.0
43711,33,1,1.0
35815,38,0,2.0
30310,18,0,1.0
37588,29,1,1.0
46485,36,1,1.0
40327,34,0,0.0
44968,33,0,1.0
44736,43,0,2.0
25163,33,0,2.0
40289,31,1,2.0
29243,28,0,2.0
47138,31,1,2.0
65718,37,1,3.0
39986,35,1,1.0
45648,28,0,2.0
48252,26,1,2.0
31341,29,1,2.0
42818,19,1,2.0
15000,18,1,0.0
40194,38,0,1.0
30259,21,1,2.0
23055,23,1,1.0
34525,23,1,1.0
37348,33,0,2.0
32969,35,0,1.0
55563,62,1,2.0
38476,33,0,2.0
49807,36,1,2.0
41690,35,1,2.0
31422,22,1,2.0
45791,36,1,2.0
39268,26,1,1.0
42827,43,1,2.0
49291,56,1,0.0
45907,30,0,1.0
56251,32,1,1.0
33591,38,1,2.0
51984,47,0,3.0
46593,29,1,2.0
56929,38,0,3.0
49276,43,0,1.0
49554,53,1,2.0
35665,32,1,3.0
43507,25,1,1.0
48239,30,0,3.0
30186,34,1,2.0
58167,39,1,3.0
30483,31,1,2.0
42318,42,0,3.0
38936,30,1,2.0
19660,23,0,0.0
29761,27,0,3.0
31015,27,0,2.0
53307,34,1,1.0
41838,33,1,2.0
60418,53,1,2.0
27281,37,0,2.0
34699,26,0,1.0
45598,32,1,2.0
44047,29,0,3.0
21180,18,0,1.0
41998,34,0,
50374,54,1,2.0
46629,35,0,3.0
50869,32,1,2.0
20820,31,0,0.0
41286,31,1,2.0
19953,22,1,2.0
30267,20,1,2.0
54712,38,0,2.0
34482,36,1,1.0
33540,39,1,2.0
41500,26,1,2.0
35187,24,0,1.0
51630,45,1,2.0
40822,35,0,1.0
36853,25,0,2.0
65983,40,1,3.0
32392,24,0,3.0
48829,60,0,3.0
48006,31,1,2.0
33903,36,0,2.0
38345,25,0,3.0
44178,27,1,1.0
35295,38,0,1.0
29298,23,0,2.0
23281,28,1,1.0
34101,38,1,3.0
15725,34,0,0.0
42855,26,1,1.0
40346,27,0,1.0
31737,38,0,3.0
38967,40,0,2.0
25700,25,0,2.0
43657,28,0,2.0
45966,39,0,3.0
55981,35,0,1.0
43048,37,0,2.0
41159,37,0,2.0
51218,34,1,2.0
29972,27,0,0.0
38664,26,0,2.0
51976,60,1,2.0
27385,24,1,2.0
43304,30,1,1.0
27208,30,1,2.0
35562,35,0,2.0
37540,29,1,2.0
32503,20,1,2.0
30688,26,1,3.0
48262,37,0,1.0
46503,33,1,2.0
27928,20,0,2.0
26158,38,1,2.0
40375,29,1,2.0
58761,63,1,3.0
79527,52,1,3.0
59189,44,1,2.0
30122,28,1,2.0
45221,30,1,2.0
29947,20,1,2.0
45590,34,0,1.0
61965,35,1,2.0
34193,23,1,3.0
51277,40,1,3.0
46490,22,1,2.0
26288,18,0,1.0
57321,49,0,1.0
24543,19,1,1.0
49508,29,0,2.0
39475,32,1,3.0
50002,41,1,2.0
50449,54,1,3.0
47853,34,1,1.0
47653,44,1,3.0
34799,39,0,2.0
55436,31,0,3.0
40798,27,1,2.0
39523,42,1,1.0
41284,28,0,2.0
39297,32,1,3.0
37379,37,0,2.0
16071,29,0,1.0
28715,29,1,2.0
15345,32,1,2.0
33955,22,1,3.0
50163,31,0,0.0
36551,34,0,1.0
37096,36,1,1.0
15000,26,0,1.0
39890,32,1,2.0
44280,40,1,2.0
35553,31,1,1.0
43530,27,1,2.0
48230,39,1,2.0
50478,41,1,2.0
18659,31,0,2.0
41789,30,1,2.0
43378,25,1,2.0
25945,19,0,2.0
39638,29,0,1.0
31834,24,1,1.0
51320,33,1,3.0
46245,36,1,2.0
36190,34,1,1.0
52863,43,0,1.0
15345,36,1,0.0
23413,23,1,0.0
29408,20,1,2.0
51140,21,1,2.0
39840,38,1,2.0
59164,18,0,2.0
34179,32,0,1.0
41407,29,0,1.0
55488,31,0,0.0
36242,33,0,2.0
48654,29,0,1.0
51426,47,1,1.0
43817,37,1,3.0
37126,33,1,2.0
37428,35,1,1.0
49538,42,0,2.0
42657,31,1,1.0
45501,34,0,3.0
25935,37,1,2.0
40574,28,0,2.0
49046,31,1,2.0
15000,37,1,1.0
35833,28,0,2.0
41720,18,1,2.0
43224,32,1,2.0
32258,35,1,2.0
28725,39,0,3.0
59742,30,1,2.0
37520,24,0,1.0
41257,35,0,2.0
38649,36,0,1.0
53545,27,0,2.0
25134,38,0,2.0
36248,38,0,2.0
34484,26,0,2.0
53943,43,0,2.0
43382,35,0,2.0
49157,61,1,1.0
38086,31,0,2.0
24573,35,1,1.0
31350,30,1,1.0
34255,35,0,2.0
27218,24,0,2.0
45435,35,0,1.0
24607,26,1,0.0
25137,35,0,2.0
33122,22,0,1.0
42413,37,0,2.0
17608,20,1,1.0
32961,35,1,2.0
40997,29,1,1.0
59077,43,1,1.0
46862,29,1,2.0
47253,41,0,3.0
30545,36,0,1.0
41310,30,0,2.0
37300,39,0,1.0
50470,63,1,3.0
59275,40,0,2.0
36581,21,0,2.0
49595,50,1,1.0
57784,40,0,2.0
40303,35,1,2.0
36757,30,0,3.0
50152,31,1,2.0
43641,40,1,1.0
48280,39,0,1.0
33261,38,1,2.0
26184,24,1,1.0
52482,63,1,2.0
25002,29,0,2.0
73397,36,1,3.0
23210,19,0,0.0
37158,28,1,1.0
40730,35,0,2.0
41816,31,0,2.0
33291,30,0,3.0
53882,50,1,1.0
27115,35,1,1.0
39370,40,1,1.0
28109,18,0,3.0
39545,39,1,2.0
44336,36,1,2.0
25455,25,0,1.0
41710,35,1,2.0
31777,20,0,0.0
57225,46,1,1.0
28722,33,1,3.0
39140,27,0,2.0
39386,38,0,2.0
69494,33,0,2.0
44680,33,0,2.0
44369,29,1,1.0
49977,50,1,2.0
23464,38,0,0.0
46631,38,1,2.0
51934,42,1,3.0
27412,22,1,2.0
49973,49,0,2.0
34806,31,1,2.0
46419,37,0,1.0
33635,22,0,1.0
32973,35,0,0.0
57510,54,0,1.0
39950,44,1,1.0
30282,21,1,1.0
28553,20,0,3.0
29997,35,0,2.0
37325,29,1,1.0
39272,41,0,3.0
36662,32,1,2.0
38200,27,0,1.0
35163,29,1,3.0
32304,27,1,1.0
43232,38,0,3.0
40137,26,0,1.0
66398,32,0,3.0
40776,37,1,3.0
30559,26,1,2.0
42907,36,1,1.0
56894,49,0,3.0
29037,29,0,0.0
38916,29,0,2.0
62069,28,0,2.0
56765,51,1,2.0
19108,34,0,2.0
37719,36,1,2.0
57087,46,1,0.0
38712,38,1,3.0
39787,37,0,2.0
51467,34,1,1.0
51146,55,1,2.0
26159,21,1,2.0
34195,25,1,2.0
40456,27,0,0.0
31180,22,0,0.0
54836,58,0,3.0
33807,35,0,2.0
33666,26,1,2.0
47766,39,1,1.0
52803,44,0,2.0
48946,33,1,3.0
29750,38,0,1.0
21312,31,1,0.0
50939,44,1,2.0
54123,43,0,3.0
15000,27,1,1.0
35955,20,0,2.0
33313,36,0,3.0
34324,34,1,0.0
47888,40,1,1.0
52275,41,1,2.0
44513,34,0,2.0
53302,46,0,3.0
40953,31,1,1.0
30851,24,1,1.0
57366,27,0,3.0
49838,45,1,2.0
41284,29,1,2.0
31800,35,0,
40197,41,1,0.0
34310,36,0,1.0
40418,40,1,2.0
28107,25,1,2.0
33162,31,1,0.0
38312,37,1,1.0
56183,49,0,0.0
37853,35,1,3.0
47789,23,0,2.0
22713,22,0,2.0
47548,25,1,2.0
48284,30,1,2.0
43374,34,0,1.0
52345,59,0,3.0
54153,44,0,3.0
44009,36,1,0.0
41251,33,0,1.0
21237,38,0,0.0
42750,39,1,2.0
37408,20,0,1.0
28024,37,0,2.0
38242,27,0,1.0
33700,34,0,2.0
56816,57,1,0.0
48924,63,1,2.0
34703,39,1,1.0
36975,20,0,2.0
50135,40,1,2.0
65558,38,1,1.0
37941,28,0,2.0
42221,43,1,
27617,38,0,1.0
31853,30,0,3.0
52641,26,0,3.0
37810,39,1,2.0
28785,28,0,2.0
34392,19,0,2.0
47246,37,1,1.0
25859,36,1,1.0
35987,28,1,2.0
50355,33,0,2.0
26530,25,0,2.0
41736,29,0,1.0
26939,23,1,1.0
41593,35,0,3.0
45196,42,1,1.0
48294,29,0,2.0
57655,29,1,2.0
47019,36,0,2.0
41734,33,1,3.0
32289,23,0,2.0
48152,19,1,2.0
52469,34,1,2.0
29063,35,0,2.0
46746,40,0,1.0
53476,37,1,2.0
47585,30,1,1.0
54464,64,0,3.0
40319,32,0,1.0
43331,32,0,1.0
35205,37,1,1.0
15000,20,1,2.0
35009,39,1,2.0
28699,24,0,2.0
45588,42,1,2.0
43024,27,0,2.0
34591,19,1,1.0
45070,30,0,2.0
32868,30,0,2.0
42715,18,0,3.0
15000,33,0,1.0
40300,39,1,2.0
40937,38,1,3.0
45402,29,1,2.0
26636,24,0,1.0
46077,32,0,2.0
40186,38,1,1.0
45217,30,1,2.0
36308,21,1,1.0
40715,44,0,1.0
23191,35,0,1.0
30994,21,1,2.0
37064,32,1,0.0
37082,30,0,1.0
35424,18,1,2.0
26966,20,0,1.0
33549,36,0,2.0
63300,27,0,2.0
32728,18,0,3.0
33456,26,1,1.0
50364,53,0,1.0
43803,33,1,1.0
38074,33,1,2.0
34763,35,0,3.0
46882,26,1,2.0
50446,44,1,3.0
24117,28,0,2.0
36146,34,1,1.0
40214,28,0,0.0
41025,30,1,1.0
43166,34,1,1.0
30973,21,0,3.0
59126,48,0,1.0
28052,30,1,2.0
22547,24,0,0.0
61011,43,0,3.0
49412,30,0,2.0
47298,34,1,
42072,42,0,2.0
35615,33,1,0.0
42911,21,0,1.0
31369,37,1,2.0
35367,31,1,3.0
41849,27,0,2.0
28474,28,1,3.0
47921,26,1,2.0
41368,33,0,1.0
40147,21,0,2.0
52789,43,1,2.0
49222,36,1,1.0
21665,31,1,1.0
33635,31,0,2.0
44605,25,0,0.0
48079,42,0,1.0
48285,35,1,3.0
44353,42,1,2.0
46070,24,1,2.0
44009,37,1,1.0
34201,35,0,2.0
45908,36,0,1.0
33464,38,0,0.0
41876,33,0,2.0
31331,36,1,1.0
48869,32,0,2.0
49209,46,0,2.0
47328,32,1,2.0
34781,30,0,3.0
33859,22,0,2.0
31828,31,0,0.0
31112,27,0,2.0
33122,25,0,0.0
34332,38,1,2.0
38354,39,1,1.0
29242,24,0,1.0
36785,27,0,1.0
32891,18,0,2.0
38546,40,1,2.0
39923,34,0,3.0
46503,29,1,1.0
36935,39,0,3.0
20957,18,0,1.0
41398,39,0,1.0
50693,41,0,1.0
47332,41,0,1.0
40849,28,1,1.0
41187,25,0,1.0
39192,43,1,1.0
32656,37,1,2.0
37354,28,0,3.0
34065,26,1,1.0
33602,37,1,3.0
43100,35,1,2.0
38429,29,0,3.0
41586,44,0,2.0
43160,35,1,1.0
37892,44,0,2.0
54127,41,0,1.0
49169,26,0,2.0
34812,38,1,1.0
34674,30,1,1.0
26381,35,0,1.0
47464,24,1,0.0
25593,38,0,1.0
15000,23,1,0.0
33173,34,0,3.0
28869,29,0,1.0
49870,40,1,1.0
28662,29,0,2.0
45848,27,0,1.0
51129,40,1,2.0
61060,38,1,1.0
46349,37,1,2.0
45113,26,0,0.0
46024,27,0,2.0
41164,24,1,2.0
36807,36,0,2.0
44019,19,1,2.0
52426,40,1,2.0
39194,28,1,2.0
27304,32,0,2.0
33314,24,0,2.0
41518,36,0,1.0
31151,38,1,0.0
44755,37,0,2.0
26480,29,1,2.0
26910,37,1,2.0
21661,28,0,2.0
38088,35,0,1.0
38406,27,1,1.0
44970,35,0,3.0
50707,25,0,0.0
42187,25,1,1.0
40914,22,0,2.0
64975,28,1,3.0
44916,27,0,2.0
43785,44,1,1.0
33593,35,0,1.0
31929,23,1,3.0
33107,33,1,1.0
40566,19,0,2.0
54397,25,1,1.0
55751,25,1,2.0
24908,28,1,0.0
39716,40,1,3.0
59221,34,1,2.0
39984,41,1,1.0
54791,63,0,1.0
59575,57,1,2.0
52505,40,1,3.0
33472,23,0,2.0
43960,30,1,2.0
45807,29,0,1.0
32302,36,1,1.0
34399,38,1,3.0
48728,48,0,1.0
71859,42,0,3.0
21653,24,1,0.0
52949,59,1,2.0
27990,21,1,1.0
60604,44,1,1.0
41898,41,0,1.0
53741,44,1,1.0
49288,42,0,1.0
38676,24,1,2.0
42949,27,1,3.0
28739,20,0,2.0
38232,43,0,2.0
50308,48,0,3.0
53326,44,0,1.0
32083,38,0,1.0
16985,18,0,2.0
44289,32,1,2.0
17100,19,0,0.0
39795,34,1,3.0
52290,62,1,2.0
41609,25,1,2.0
37869,40,0,1.0
57140,52,1,3.0
46565,37,0,1.0
55660,48,1,2.0
27376,32,1,1.0
45103,37,1,3.0
40861,30,1,2.0
25324,33,1,1.0
58528,35,1,1.0
59181,40,0,1.0
52456,45,1,1.0
37881,24,0,2.0
39936,40,1,2.0
21305,38,1,1.0
24653,27,0,0.0
17878,36,1,2.0
49677,34,0,2.0
58561,27,0,2.0
46786,44,1,3.0
29024,38,1,3.0
38257,34,1,3.0
43038,24,0,2.0
45424,35,1,1.0
37681,25,1,2.0
39630,39,1,2.0
41591,27,0,2.0
29939,20,1,1.0
30063,19,0,2.0
47144,34,0,2.0
33942,23,0,3.0
38666,22,1,1.0
34265,21,1,1.0
40988,40,0,2.0
43258,35,1,1.0
33576,32,0,3.0
38647,40,0,1.0
49062,29,1,3.0
29830,39,0,1.0
45003,40,0,0.0
46878,25,0,2.0
52560,31,0,0.0
38143,29,1,2.0
30607,31,0,1.0
52520,33,1,2.0
44971,30,1,1.0
40535,35,0,1.0
42474,28,1,2.0
47847,25,0,2.0
29903,25,1,3.0
45535,36,1,3.0
47546,41,0,1.0
33636,18,1,3.0
52848,40,0,2.0
52063,20,0,2.0
20370,39,1,2.0
42509,26,1,3.0
39884,42,1,1.0
40540,36,0,2.0
40607,39,0,2.0
32948,21,1,1.0
41691,41,0,2.0
28182,20,0,2.0
35909,30,1,1.0
35213,31,0,1.0
40265,41,1,2.0
38711,40,0,1.0
47340,32,0,2.0
26221,35,1,0.0
41785,39,1,1.0
42649,26,0,2.0
34655,22,1,1.0
60749,58,0,3.0
35938,24,1,0.0
42405,28,0,2.0
40869,26,1,2.0
51586,29,1,2.0
56186,41,0,2.0
25220,29,1,2.0
43790,36,1,2.0
44628,27,0,3.0
34870,30,1,1.0
41491,26,1,3.0
38140,30,0,1.0
39277,44,0,2.0
35845,24,1,2.0
46443,41,0,2.0
34225,30,1,2.0
38750,27,1,3.0
64132,59,1,2.0
53475,41,1,2.0
39202,33,1,2.0
36987,24,1,1.0
36265,25,0,2.0
33157,27,1,2.0
43221,38,0,1.0
37189,32,1,2.0
37270,37,1,2.0
52946,26,0,3.0
54181,31,0,3.0
19209,38,1,0.0
34581,29,0,1.0
32558,32,0,2.0
43207,35,1,2.0
35840,29,0,1.0
50213,40,1,3.0
37610,35,0,2.0
37682,39,1,3.0
46260,38,1,2.0
33225,22,0,1.0
57185,60,0,2.0
45480,25,0,1.0
54942,44,1,2.0
36058,27,0,2.0
46931,36,1,2.0
44173,28,1,2.0
45236,39,1,2.0
40610,28,0,2.0
52402,36,1,2.0
41086,32,0,2.0
31872,37,1,2.0
45528,37,0,3.0
56935,51,1,2.0
42353,33,0,2.0
37263,37,0,2.0
53220,19,0,0.0
37472,27,0,2.0
33943,26,0,2.0
39682,30,0,2.0
23820,29,1,2.0
39538,28,0,2.0
30706,24,1,1.0
38758,30,0,0.0
37781,25,1,1.0
56587,57,0,1.0
52242,63,0,1.0
36589,26,1,1.0
39726,28,1,2.0
41674,25,1,2.0
44452,37,0,2.0
50904,56,1,2.0
22977,21,0,0.0
35901,24,1,
49017,47,1,2.0
29469,30,0,1.0
48334,30,1,2.0
41522,20,1,2.0
29886,37,0,3.0
40042,21,1,1.0
34814,26,1,2.0
21819,26,0,1.0
38034,44,0,2.0
39208,28,0,2.0
17011,37,1,0.0
23922,19,0,1.0
40462,38,1,1.0
42550,38,1,1.0
27678,31,0,2.0
30902,27,1,2.0
34965,23,1,2.0
32803,20,0,3.0
52500,31,0,1.0
40043,23,0,2.0
35475,23,0,1.0
40691,33,1,1.0
34891,32,0,2.0
39994,18,1,1.0
28305,21,1,3.0
54729,49,0,2.0
58188,54,0,2.0
32756,26,1,2.0
33801,32,0,2.0
38623,39,1,1.0
39957,25,1,2.0
40031,28,1,1.0
37614,39,1,3.0
37794,34,1,2.0
33739,26,0,1.0
38970,37,0,2.0
54182,26,0,3.0
33901,28,1,2.0
36931,31,0,1.0
29648,32,0,3.0
43919,38,0,1.0
25772,27,0,1.0
31171,32,1,1.0
35347,37,1,2.0
44110,43,0,2.0
42839,18,1,2.0
50332,31,0,1.0
47928,26,0,2.0
41910,33,0,3.0
52011,64,0,2.0
52944,56,0,3.0
36741,19,0,2.0
30298,32,0,1.0
45483,38,0,2.0
29485,18,0,1.0
