income,age,gender,education_level
47687,32,1,2.0
41257,36,1,1.0
44893,33,1,2.0
38714,28,0,1.0
23017,19,1,1.0
39487,40,1,2.0
51310,63,1,3.0
19924,32,1,1.0
38409,42,1,1.0
26091,37,0,2.0
37414,26,0,2.0
32607,35,1,3.0
25142,38,1,2.0
39136,26,0,2.0
23867,28,0,1.0
47666,35,1,2.0
56425,47,1,3.0
25238,25,1,1.0
32214,39,1,1.0
39035,31,0,2.0
60614,58,1,3.0
23852,19,1,1.0
31382,27,1,1.0
54373,61,1,3.0
35947,19,0,2.0
25519,21,1,3.0
49081,44,0,1.0
39730,32,1,1.0
35342,34,0,1.0
23971,35,0,1.0
37525,30,1,1.0
40893,40,0,3.0
48571,56,0,0.0
30154,23,1,1.0
75942,48,0,3.0
31183,34,1,1.0
42775,25,0,3.0
42987,25,1,2.0
24124,32,0,1.0
29509,31,0,2.0
40509,36,1,2.0
48046,30,0,2.0
30484,21,0,2.0
30530,36,1,3.0
41466,33,0,2.0
35443,18,1,2.0
33861,26,1,2.0
52764,62,1,1.0
30133,23,1,0.0
40236,43,1,3.0
44774,29,0,1.0
33445,23,0,1.0
42845,27,0,2.0
49944,25,0,1.0
54258,58,1,1.0
51188,28,0,2.0
49289,42,0,0.0
56210,34,0,3.0
43832,41,1,1.0
63434,46,0,1.0
38773,18,0,0.0
52592,57,1,2.0
51945,53,0,3.0
44938,30,0,3.0
25261,23,1,1.0
50783,30,1,2.0
32697,26,0,1.0
35788,19,0,3.0
47769,32,1,3.0
50286,46,0,1.0
32551,33,1,1.0
56545,29,0,1.0
39651,25,0,0.0
44602,25,0,2.0
35675,23,1,0.0
34183,34,1,3.0
28386,21,0,1.0
44815,43,1,1.0
30393,39,0,2.0
35312,36,0,0.0
41530,34,0,0.0
33368,33,0,2.0
32860,26,0,0.0
36893,37,0,1.0
41360,44,0,2.0
29931,25,1,2.0
54344,55,0,1.0
39128,40,0,1.0
23737,35,0,0.0
19911,22,0,1.0
36848,25,1,2.0
57188,20,0,3.0
34261,26,1,1.0
29667,24,0,3.0
49739,28,1,2.0
39847,39,0,3.0
47104,29,0,2.0
51035,54,1,3.0
33001,38,1,2.0
36400,26,0,2.0
40722,30,1,1.0
30791,31,0,1.0
38336,34,0,2.0
24172,34,0,1.0
39268,26,1,3.0
26744,21,1,3.0
33080,27,1,3.0
46699,40,1,1.0
52530,49,0,3.0
42588,34,0,1.0
50893,26,0,2.0
52426,63,1,1.0
41949,36,1,1.0
31553,36,1,3.0
24160,26,1,0.0
72712,58,0,3.0
40236,35,0,2.0
73962,38,0,0.0
45429,40,1,2.0
48194,34,0,2.0
39772,27,0,1.0
43845,43,0,2.0
41120,31,1,1.0
46845,19,1,2.0
38274,35,1,2.0
39937,25,1,2.0
24314,21,0,0.0
38814,43,0,2.0
33235,25,1,2.0
34744,26,1,3.0
48602,28,0,0.0
40989,34,0,1.0
39291,35,0,2.0
33930,28,1,0.0
33027,34,1,2.0
36714,39,1,1.0
47312,30,1,1.0
50741,40,1,0.0
52084,44,0,1.0
36227,38,0,3.0
35722,19,1,1.0
32142,18,1,1.0
48384,36,1,2.0
29440,25,1,0.0
52993,30,0,2.0
41956,43,0,1.0
51437,64,0,3.0
34203,21,0,2.0
36817,19,1,2.0
44441,22,1,1.0
25542,22,1,1.0
38477,34,1,2.0
28267,32,1,2.0
54666,32,0,3.0
33748,21,0,2.0
45223,43,1,2.0
46508,29,1,1.0
47617,34,0,2.0
85315,42,1,2.0
46091,22,0,3.0
44604,42,1,3.0
39750,37,0,3.0
34751,20,1,1.0
37899,27,1,2.0
37648,33,1,1.0
28004,39,0,2.0
54530,61,1,0.0
40779,39,1,1.0
44765,38,1,1.0
35096,23,0,2.0
55744,27,1,2.0
39252,29,0,2.0
30281,27,0,2.0
58544,33,0,3.0
56028,25,1,1.0
57525,30,1,3.0
16968,22,0,1.0
56264,41,1,2.0
48418,37,1,2.0
45528,40,0,3.0
37758,20,1,1.0
53360,40,1,1.0
45722,30,1,1.0
40550,33,1,1.0
45733,23,0,2.0
48187,30,1,1.0
45179,18,0,3.0
26426,38,0,3.0
47414,20,0,2.0
53490,39,0,1.0
47547,36,0,2.0
45300,38,1,2.0
45177,29,1,0.0
36101,26,0,1.0
36856,39,1,3.0
40318,26,1,0.0
39639,29,1,1.0
44984,28,1,3.0
15000,28,1,1.0
47834,36,0,2.0
35213,20,1,2.0
45638,25,0,0.0
33947,29,0,2.0
45898,34,0,2.0
31422,22,1,2.0
40148,25,1,3.0
30992,24,1,2.0
44253,34,0,1.0
26457,22,0,2.0
41534,25,1,1.0
30084,36,0,3.0
37676,36,0,3.0
31811,28,1,3.0
22590,23,0,1.0
54407,42,1,3.0
28317,34,0,2.0
53131,40,0,2.0
32608,27,0,2.0
54169,59,1,2.0
67278,32,1,1.0
37661,30,0,2.0
44294,35,1,1.0
21088,39,1,1.0
51030,41,1,1.0
49876,49,1,2.0
40251,41,0,2.0
46307,39,0,3.0
21971,38,0,0.0
22474,18,0,0.0
41584,36,1,2.0
42351,42,0,0.0
101886,41,1,2.0
54015,41,1,1.0
57940,35,1,2.0
45732,40,0,2.0
45056,36,1,2.0
65274,37,1,3.0
29756,21,0,1.0
47702,34,0,2.0
28308,33,1,2.0
50397,40,1,2.0
17783,35,1,0.0
49272,42,0,3.0
38943,36,0,2.0
31095,33,0,2.0
28894,33,0,3.0
38685,30,0,2.0
43473,28,1,2.0
40777,29,1,1.0
27091,24,1,2.0
44223,36,1,0.0
36757,35,1,3.0
39011,32,1,2.0
45416,24,1,1.0
31374,34,1,2.0
39333,39,0,2.0
28705,20,1,3.0
49938,50,1,1.0
37497,40,1,3.0
51666,39,0,0.0
39603,30,1,3.0
38828,40,1,0.0
45567,35,0,2.0
30365,30,0,3.0
53092,40,0,3.0
47381,26,0,1.0
36705,33,1,1.0
46302,40,1,2.0
50778,42,0,2.0
36536,29,1,2.0
26478,29,1,2.0
45281,41,0,3.0
33290,35,0,2.0
42291,31,1,1.0
56196,36,1,3.0
30422,22,0,3.0
24661,35,1,2.0
36027,38,1,3.0
34175,25,0,3.0
38217,40,1,2.0
44869,25,0,1.0
33417,25,0,2.0
51243,41,0,2.0
36298,39,0,1.0
46825,40,1,3.0
52046,31,1,2.0
34702,23,0,2.0
40615,44,0,2.0
27174,35,1,1.0
44427,40,0,3.0
18144,34,1,1.0
29709,19,0,2.0
37614,33,1,3.0
27438,34,0,2.0
25148,25,1,2.0
29546,38,1,3.0
48936,30,0,3.0
27969,33,0,2.0
37650,43,1,0.0
52112,39,1,3.0
55425,46,0,1.0
41001,38,0,1.0
62721,46,0,2.0
53323,27,0,1.0
30712,21,0,2.0
51654,63,1,3.0
44470,18,1,1.0
38941,28,1,2.0
72121,53,0,1.0
56836,54,0,1.0
27186,34,0,1.0
35559,29,1,2.0
52946,26,0,3.0
41033,38,1,3.0
61659,31,1,3.0
30279,36,0,1.0
53156,29,1,3.0
43760,25,1,1.0
47721,34,1,2.0
32309,23,0,1.0
32898,25,1,2.0
54210,45,0,3.0
34518,28,0,3.0
66239,36,0,3.0
41041,34,1,1.0
25002,37,1,2.0
41218,27,1,1.0
48745,51,1,2.0
44819,33,0,1.0
42795,41,0,3.0
41475,20,1,2.0
42121,26,0,2.0
38171,32,0,1.0
28415,24,1,3.0
50110,64,0,3.0
63982,49,0,2.0
43089,27,1,2.0
36385,26,1,2.0
38869,39,0,2.0
32153,29,1,2.0
42381,34,0,1.0
35495,25,1,1.0
44286,44,1,2.0
27618,22,1,2.0
26263,29,0,1.0
45027,44,0,2.0
22536,31,0,1.0
26826,34,1,2.0
47145,30,1,2.0
41499,32,0,2.0
36741,19,0,2.0
43165,29,1,2.0
25277,21,0,2.0
54664,30,0,1.0
39927,39,0,3.0
33253,30,0,2.0
42995,22,1,1.0
46227,29,0,3.0
24901,27,1,0.0
53679,19,1,0.0
42491,42,0,3.0
39196,31,0,1.0
49076,26,1,1.0
34643,18,0,1.0
51556,35,0,2.0
33060,21,1,2.0
37238,24,1,1.0
53339,30,1,3.0
33929,19,1,2.0
43857,31,1,2.0
35410,21,1,2.0
29348,19,0,3.0
42263,22,0,2.0
15000,38,1,2.0
37831,42,0,3.0
50094,45,0,3.0
54913,64,1,3.0
32030,31,1,2.0
44110,43,0,2.0
29377,28,1,1.0
53071,25,1,3.0
35622,21,0,2.0
29652,20,0,2.0
59608,28,1,2.0
50162,31,0,1.0
48726,51,0,3.0
58994,49,1,3.0
53047,61,1,2.0
42167,36,0,3.0
49213,23,0,1.0
44060,42,1,2.0
27189,20,0,1.0
44116,29,1,2.0
53636,31,0,1.0
42784,38,1,2.0
49131,29,1,1.0
32834,18,0,2.0
32124,21,1,2.0
60452,48,1,1.0
56738,61,1,1.0
33059,32,1,2.0
44402,33,1,1.0
39031,34,0,2.0
44889,41,0,1.0
35483,22,1,2.0
50023,62,1,2.0
40360,34,0,2.0
48636,31,0,3.0
50713,32,0,3.0
40863,37,0,0.0
48392,44,1,1.0
44860,25,0,1.0
49726,48,0,2.0
50068,36,1,2.0
34497,25,0,2.0
41335,30,0,1.0
56789,40,1,3.0
43370,37,0,3.0
33901,28,1,2.0
35183,20,1,2.0
51031,40,0,2.0
50184,37,0,1.0
40469,34,1,1.0
36860,35,0,2.0
44841,31,0,2.0
31371,27,0,1.0
18549,27,0,1.0
36047,22,0,3.0
41363,36,0,1.0
43057,31,0,1.0
43107,18,1,1.0
39159,31,0,2.0
28273,26,0,2.0
40841,37,1,2.0
39599,39,1,1.0
52432,25,0,3.0
41583,25,0,1.0
39788,35,1,2.0
43897,35,0,2.0
53830,63,1,1.0
42145,29,1,2.0
15000,34,0,2.0
31788,19,1,3.0
41039,43,1,2.0
45521,37,0,2.0
31322,33,0,2.0
34076,24,0,1.0
44854,22,1,2.0
50356,53,1,2.0
35256,29,0,0.0
42793,33,1,1.0
40649,42,0,1.0
39261,39,0,2.0
38892,35,0,2.0
32472,24,0,2.0
40091,25,1,2.0
31438,18,0,1.0
47610,37,1,2.0
41542,30,0,2.0
26756,27,0,3.0
42531,37,0,1.0
33193,18,0,2.0
34883,20,1,2.0
39207,39,1,1.0
44752,28,0,2.0
39163,26,1,1.0
45175,25,1,2.0
59508,36,0,1.0
41240,26,1,2.0
49279,56,1,2.0
47455,33,0,1.0
57173,60,1,3.0
44674,25,0,2.0
39841,30,1,2.0
28424,18,0,2.0
41264,37,1,0.0
40858,38,1,2.0
28767,31,1,2.0
46594,32,1,1.0
62387,31,0,3.0
46560,43,0,1.0
30509,32,1,3.0
23872,24,1,1.0
38256,30,1,1.0
47224,35,1,3.0
54790,48,1,2.0
48166,42,1,0.0
42714,39,0,2.0
50048,60,0,2.0
48203,37,0,3.0
30002,23,0,1.0
43978,21,1,1.0
30898,22,0,2.0
45863,31,1,1.0
40505,29,1,2.0
61963,25,0,3.0
50763,40,0,3.0
62656,47,1,1.0
38561,31,0,1.0
47240,33,1,2.0
40727,25,0,1.0
47732,37,0,2.0
58940,35,0,3.0
27266,32,0,1.0
25169,25,0,2.0
34724,19,1,2.0
34390,39,0,2.0
40620,39,1,3.0
52636,34,0,2.0
39181,30,0,2.0
37385,37,0,1.0
29495,35,1,1.0
22470,28,0,1.0
54413,42,0,1.0
36244,19,0,3.0
59276,37,0,2.0
49756,28,1,3.0
38625,20,1,0.0
54424,27,0,2.0
35960,30,1,2.0
33116,23,1,1.0
51958,31,0,1.0
49836,60,1,2.0
49169,26,0,2.0
27333,18,1,2.0
38778,36,1,2.0
50349,44,1,3.0
28247,26,0,2.0
40501,37,0,2.0
37798,29,1,2.0
48579,54,0,2.0
43250,33,1,1.0
43618,39,0,1.0
45774,36,1,2.0
42009,32,1,2.0
39244,25,0,1.0
29454,25,1,2.0
26818,32,0,2.0
29481,29,1,0.0
20119,32,0,2.0
54747,56,0,3.0
20191,35,0,1.0
27875,21,0,1.0
47109,37,1,3.0
49113,52,0,2.0
40653,29,1,1.0
63914,27,0,2.0
50734,56,1,2.0
35429,32,0,3.0
62723,41,1,2.0
61829,31,0,2.0
46598,18,1,3.0
33932,32,1,2.0
31874,23,1,2.0
32505,24,0,3.0
48235,42,1,1.0
47200,31,1,2.0
56191,26,1,1.0
35293,37,0,1.0
32090,37,1,2.0
36661,38,0,3.0
52580,41,0,3.0
37835,21,0,2.0
33800,38,0,2.0
50366,61,0,1.0
50658,52,0,3.0
91451,42,0,3.0
48576,50,1,1.0
52148,29,1,2.0
40329,28,1,1.0
16855,21,1,0.0
34547,26,1,1.0
26625,30,0,1.0
35934,27,0,0.0
41988,37,1,1.0
46608,33,1,2.0
40988,35,1,1.0
36913,19,0,2.0
35963,32,0,2.0
43357,40,1,1.0
38122,36,0,2.0
49430,29,1,2.0
37530,38,0,2.0
31964,19,1,3.0
85124,42,1,2.0
29914,38,0,1.0
32358,24,0,1.0
39337,29,0,2.0
47621,38,1,2.0
33011,30,1,2.0
42423,33,0,2.0
34818,38,1,2.0
50685,61,1,2.0
26386,21,0,2.0
46805,39,1,1.0
35858,26,0,1.0
45962,42,0,2.0
28409,35,1,2.0
35881,37,1,2.0
33665,19,1,3.0
34581,29,0,1.0
42678,27,0,1.0
50839,63,1,2.0
53138,23,1,3.0
41982,29,1,0.0
43714,42,1,2.0
44597,35,1,2.0
53028,35,1,1.0
23082,24,1,0.0
53289,58,0,1.0
29724,21,1,1.0
45555,22,0,2.0
52004,18,0,3.0
49946,61,1,1.0
31048,27,1,2.0
57231,41,0,3.0
43713,44,0,3.0
43315,28,1,2.0
57413,28,1,3.0
28327,31,1,1.0
54813,33,0,2.0
55029,62,1,2.0
37557,34,1,2.0
37321,26,0,2.0
29699,22,0,3.0
31632,27,0,2.0
37328,31,0,2.0
27040,21,1,1.0
36442,27,1,3.0
16029,28,0,1.0
69611,47,0,2.0
35810,37,0,1.0
39153,36,1,0.0
41601,30,0,1.0
40305,25,1,2.0
40427,36,0,2.0
27512,34,1,1.0
50220,27,0,2.0
44591,29,1,3.0
38133,35,0,2.0
35848,27,0,3.0
30483,28,1,0.0
35931,21,0,2.0
29044,37,0,3.0
53793,41,0,2.0
41548,27,0,2.0
29728,36,0,2.0
42202,35,0,2.0
45072,38,0,2.0
80020,48,0,1.0
39247,23,1,1.0
44512,30,1,0.0
32380,30,0,2.0
54396,28,1,1.0
31515,31,0,3.0
41520,31,0,2.0
56174,41,1,2.0
44746,44,0,2.0
32676,37,0,2.0
52082,25,1,3.0
39546,26,0,2.0
35230,39,0,2.0
25121,32,0,3.0
44944,30,1,1.0
31599,19,0,2.0
35243,24,1,2.0
49967,50,1,3.0
31275,31,0,2.0
61636,46,0,3.0
50474,59,0,1.0
16403,36,1,2.0
54205,46,0,2.0
54550,35,0,3.0
42503,25,1,1.0
54070,60,0,2.0
55377,57,0,3.0
30381,26,1,2.0
56495,42,1,3.0
29442,23,1,1.0
42327,25,0,2.0
49453,35,1,0.0
39534,24,0,2.0
31626,39,1,1.0
43709,32,1,1.0
52964,31,0,3.0
45851,27,1,1.0
47286,35,1,1.0
63050,39,0,3.0
40825,24,0,2.0
50210,41,1,3.0
44949,37,1,3.0
33656,39,0,2.0
51167,41,0,3.0
51058,61,1,3.0
36126,38,0,2.0
20864,31,0,1.0
53182,36,0,2.0
42352,43,0,0.0
54223,42,0,3.0
44904,43,1,0.0
47403,27,1,2.0
36737,25,0,1.0
58685,58,0,1.0
31661,34,0,2.0
30745,28,1,1.0
53201,25,1,3.0
17774,21,1,1.0
36806,20,1,2.0
52795,58,1,2.0
32841,32,0,0.0
37218,36,0,2.0
28525,37,0,1.0
50205,32,1,2.0
41755,41,1,1.0
20236,36,1,0.0
50653,47,1,1.0
40915,29,1,2.0
35702,21,1,2.0
32245,25,1,2.0
41759,41,0,2.0
30315,32,1,2.0
37405,32,0,2.0
36488,36,1,3.0
46519,38,1,2.0
58767,50,0,2.0
62850,38,1,1.0
33332,30,0,0.0
15000,31,0,1.0
40866,39,1,2.0
45222,19,0,1.0
39730,31,1,2.0
38283,25,1,0.0
35076,22,1,2.0
30833,21,1,1.0
30442,19,1,3.0
30368,30,0,2.0
55459,57,0,3.0
19466,25,1,0.0
31973,31,0,1.0
35656,20,0,2.0
49385,25,0,2.0
40678,35,1,2.0
47227,32,0,1.0
40841,35,0,2.0
35279,27,1,1.0
37694,28,1,3.0
27138,24,1,2.0
47390,43,0,2.0
29632,27,1,2.0
48487,51,0,2.0
36697,37,0,1.0
48559,50,1,2.0
40092,39,0,2.0
44330,21,1,3.0
34579,39,1,2.0
39859,37,0,1.0
49016,52,0,2.0
30344,32,0,2.0
18660,32,1,0.0
26862,26,1,1.0
40764,43,1,2.0
44472,22,1,1.0
49160,49,1,2.0
26694,37,0,2.0
52992,42,1,2.0
53275,42,0,1.0
35506,23,0,1.0
32815,29,0,2.0
43261,32,0,2.0
43593,31,1,2.0
34549,25,0,1.0
44212,25,1,1.0
31432,20,1,1.0
43788,28,0,2.0
28145,33,0,1.0
50884,34,0,1.0
30817,30,1,2.0
39486,31,1,2.0
42295,25,1,2.0
36106,26,1,2.0
27802,29,1,1.0
47062,35,0,2.0
47534,34,1,3.0
47218,33,0,2.0
35006,35,1,2.0
25566,39,0,2.0
40669,43,0,2.0
37330,27,0,2.0
40493,28,0,2.0
58959,29,0,2.0
50480,35,0,1.0
48172,30,0,1.0
44683,34,0,2.0
40213,34,0,1.0
45092,36,0,2.0
47682,37,0,1.0
50162,22,0,2.0
37875,19,0,1.0
45364,28,0,2.0
37452,43,1,1.0
48442,49,0,1.0
23216,26,0,1.0
33566,25,1,1.0
57783,18,1,2.0
51364,37,0,3.0
19704,35,1,1.0
43107,40,0,1.0
39862,19,1,1.0
27178,26,0,2.0
45594,22,1,2.0
55961,64,1,1.0
33293,29,1,2.0
25321,30,1,3.0
48534,48,1,1.0
47719,25,0,1.0
48393,51,0,2.0
19086,19,0,2.0
29632,27,1,1.0
38419,29,1,2.0
28994,20,1,1.0
39816,37,1,1.0
38259,38,1,1.0
52604,52,1,1.0
30150,35,0,3.0
61079,33,0,0.0
45067,31,0,2.0
42191,25,0,2.0
41376,34,1,3.0
27399,30,1,2.0
22753,34,0,1.0
54515,60,0,3.0
37250,24,1,2.0
43651,33,1,1.0
30694,28,1,2.0
56940,57,0,3.0
46039,28,0,2.0
38098,38,1,3.0
59770,30,1,3.0
38085,19,1,2.0
33049,26,0,2.0
45608,30,1,2.0
45603,33,1,1.0
36082,24,0,1.0
39515,27,1,1.0
19291,28,0,0.0
19651,21,1,0.0
26931,22,1,2.0
27612,36,1,2.0
39307,33,1,2.0
43798,40,1,1.0
38211,24,1,1.0
31303,23,1,3.0
37622,33,1,2.0
51724,40,1,0.0
33963,18,0,1.0
48620,47,0,2.0
34856,32,0,2.0
33742,34,0,1.0
46293,32,1,2.0
28705,39,0,0.0
49380,32,0,2.0
29778,28,1,1.0
30931,32,0,2.0
32256,31,0,2.0
33592,33,1,0.0
29262,27,0,2.0
34439,23,0,1.0
31268,27,0,2.0
50809,39,0,2.0
52846,40,0,2.0
49617,25,1,2.0
37259,18,0,3.0
34003,24,1,2.0
41389,36,1,1.0
25909,33,1,2.0
32299,18,1,2.0
45080,18,0,2.0
58761,41,0,3.0
47283,39,1,3.0
36256,26,1,2.0
52706,54,1,2.0
42604,38,0,0.0
39628,31,1,2.0
46244,27,0,2.0
65094,62,1,2.0
41452,37,0,1.0
36981,32,0,2.0
48627,46,1,2.0
42978,42,0,3.0
32707,27,1,1.0
21812,28,1,1.0
41078,40,1,2.0
39062,29,1,3.0
39749,32,1,3.0
40596,41,0,2.0
21746,35,0,1.0
43243,30,0,2.0
24192,39,0,0.0
30715,31,0,1.0
45378,37,0,3.0
39770,22,1,2.0
23926,37,0,0.0
59871,44,1,2.0
47985,30,0,3.0
51404,54,0,3.0
48019,41,0,2.0
48679,27,1,2.0
53140,43,0,1.0
36406,37,1,3.0
38411,43,0,1.0
41328,31,1,1.0
27508,32,1,1.0
43847,25,0,2.0
39216,33,0,2.0
79092,45,0,2.0
41415,32,1,2.0
20102,37,1,2.0
30324,34,1,2.0
52456,45,1,2.0
45972,19,0,2.0
38754,43,1,2.0
50129,61,0,3.0
32325,38,1,1.0
30903,23,1,1.0
52022,31,0,2.0
41741,34,0,3.0
43543,23,0,3.0
58651,41,0,2.0
27699,27,1,2.0
54779,49,1,2.0
44180,27,0,2.0
54674,45,0,2.0
48021,37,0,1.0
53647,51,1,1.0
41262,31,0,1.0
54347,26,1,1.0
50580,57,0,1.0
91105,43,1,2.0
33907,26,0,2.0
22139,33,0,0.0
41022,37,1,0.0
49885,41,0,3.0
36005,32,1,2.0
39365,41,0,1.0
33606,19,1,2.0
44768,39,0,2.0
35395,26,1,1.0
37286,34,1,1.0
33901,33,0,0.0
38554,35,0,2.0
46044,28,1,1.0
29082,29,0,2.0
23763,26,0,1.0
29003,24,0,3.0
50939,47,1,1.0
68695,38,0,0.0
47416,22,1,2.0
42419,44,1,1.0
46985,38,1,2.0
46760,37,0,3.0
31579,38,1,1.0
52545,46,0,3.0
31831,35,1,2.0
46455,30,0,0.0
24067,35,1,0.0
58924,59,1,3.0
37543,38,1,2.0
45693,42,0,1.0
40067,29,1,1.0
40556,37,0,2.0
90288,40,0,2.0
38449,44,1,2.0
39289,18,0,3.0
25417,29,1,1.0
56245,19,0,3.0
31498,39,1,2.0
42503,21,1,2.0
34115,34,1,2.0
45542,26,1,1.0
56028,25,0,0.0
44435,30,1,3.0
41976,25,0,1.0
43811,38,0,2.0
44925,23,1,3.0
38852,28,0,3.0
30020,27,1,2.0
22755,25,0,0.0
30366,27,1,1.0
32984,33,0,1.0
43186,34,0,1.0
34403,23,1,3.0
30649,26,0,2.0
33038,36,1,2.0
39849,40,0,1.0
43975,30,0,2.0
39217,37,1,2.0
29811,25,1,3.0
24629,29,1,0.0
39617,26,1,1.0
49961,40,1,1.0
51013,43,1,3.0
40708,28,1,2.0
39178,21,0,2.0
43763,35,1,2.0
47316,19,1,0.0
31291,36,0,3.0
44818,38,1,2.0
42445,28,0,1.0
49817,54,1,2.0
15000,31,0,2.0
28916,38,0,2.0
24222,32,1,1.0
36679,18,0,1.0
63871,61,1,3.0
38478,26,1,0.0
39362,35,1,1.0
51741,27,1,1.0
29949,25,0,2.0
44157,32,1,3.0
34117,24,0,1.0
48607,55,0,2.0
48985,59,0,1.0
46746,40,0,1.0
30716,18,0,0.0
45551,26,0,1.0
38206,44,0,0.0
34798,30,0,1.0
46975,25,1,2.0
29969,39,0,2.0
41966,24,0,1.0
23704,34,1,2.0
47764,19,0,3.0
29976,37,1,3.0
44955,26,1,1.0
28743,31,1,1.0
51730,56,1,3.0
35868,37,1,1.0
35756,37,1,2.0
43173,23,1,1.0
30913,35,1,0.0
47852,37,0,2.0
32584,34,1,3.0
21317,35,0,0.0
55753,39,1,3.0
50477,38,0,3.0
50833,39,1,0.0
40489,28,1,1.0
49954,37,0,2.0
53574,56,1,3.0
30323,34,1,1.0
48416,20,0,0.0
57718,56,1,1.0
30122,37,0,2.0
42624,38,0,1.0
45990,37,1,2.0
54889,28,1,2.0
31114,28,0,1.0
44416,28,0,3.0
52775,37,1,1.0
39929,37,1,1.0
28490,19,0,3.0
59787,51,0,1.0
43367,28,1,2.0
30336,18,0,2.0
39525,39,0,1.0
45995,36,0,0.0
32605,19,0,2.0
49273,62,0,2.0
46807,44,0,2.0
40894,28,1,2.0
71562,41,0,0.0
24896,26,1,2.0
22323,31,0,0.0
30147,28,1,1.0
35846,33,0,1.0
33169,35,1,3.0
45693,40,0,1.0
38899,21,0,2.0
43013,28,1,2.0
56174,37,0,1.0
26567,25,1,2.0
41226,32,1,3.0
51388,32,0,3.0
45868,37,0,3.0
35817,37,1,2.0
55057,35,1,1.0
43734,25,1,2.0
39078,28,0,2.0
47218,44,1,2.0
39579,24,0,2.0
35035,32,1,3.0
36670,35,0,2.0
25234,18,1,2.0
32150,39,0,0.0
48240,26,0,3.0
43251,31,0,2.0
37907,25,1,2.0
37727,41,1,1.0
28716,31,0,3.0
30796,32,1,1.0
42224,34,0,1.0
38990,33,1,1.0
92917,42,0,1.0
48155,35,0,2.0
47349,35,0,2.0
38689,41,1,1.0
45638,29,0,2.0
24231,26,1,1.0
37993,43,1,2.0
52666,40,1,2.0
18920,34,1,2.0
53425,32,0,2.0
23449,34,1,0.0
40825,37,1,3.0
40327,34,0,0.0
46786,44,1,3.0
36521,25,0,1.0
41377,35,1,2.0
36506,33,0,1.0
56412,31,0,2.0
47321,40,1,2.0
49155,48,0,1.0
31384,35,1,1.0
64641,31,1,3.0
45707,26,1,1.0
44527,43,1,1.0
38283,44,0,2.0
53730,58,1,3.0
38819,39,1,2.0
42344,36,1,2.0
53915,30,1,2.0
43354,30,0,2.0
31813,29,0,0.0
38908,34,0,3.0
58576,38,0,3.0
59127,63,0,0.0
39688,36,1,2.0
41087,21,1,2.0
36935,35,1,1.0
45007,41,0,2.0
36605,20,0,2.0
39396,44,0,3.0
48379,25,0,2.0
46873,31,1,2.0
39081,43,0,1.0
33221,21,0,1.0
30507,30,1,1.0
22544,23,1,1.0
49686,44,0,2.0
37372,25,1,3.0
35681,20,1,2.0
41588,26,0,2.0
20489,37,1,1.0
56239,32,1,1.0
48020,37,1,1.0
47134,30,1,3.0
42605,26,0,2.0
67438,42,0,3.0
31947,28,0,1.0
30751,33,0,2.0
44577,33,1,1.0
39263,26,0,2.0
29815,39,1,1.0
41568,25,0,0.0
27864,35,0,3.0
64132,26,1,2.0
30115,27,1,2.0
51442,38,1,1.0
21949,25,0,1.0
22327,36,0,2.0
28579,21,0,2.0
42156,29,0,2.0
55070,43,1,2.0
44773,27,1,2.0
20911,23,0,1.0
45230,25,0,2.0
55734,53,0,2.0
44096,37,1,0.0
43176,35,0,2.0
23561,35,1,1.0
31941,38,1,1.0
39750,28,0,1.0
15000,32,0,1.0
34977,25,0,3.0
17057,38,1,0.0
39404,31,1,1.0
29845,38,0,1.0
44272,44,0,2.0
40726,33,1,1.0
21728,18,0,1.0
17514,18,0,1.0
21552,32,1,0.0
45712,29,0,1.0
36848,35,1,1.0
34576,34,0,2.0
35161,22,0,2.0
42738,27,1,2.0
41109,37,0,1.0
38738,37,1,2.0
32056,27,1,1.0
43496,34,1,2.0
28994,21,0,2.0
40411,28,0,2.0
43249,44,1,2.0
52589,40,1,2.0
35368,33,0,1.0
54176,33,1,3.0
50208,48,1,1.0
32409,21,1,2.0
33157,25,0,1.0
39995,33,1,2.0
46040,37,0,2.0
42563,42,1,2.0
50217,27,1,3.0
48230,26,0,3.0
50152,50,1,2.0
34705,24,0,2.0
54853,32,1,3.0
44591,25,1,2.0
39535,23,1,1.0
21315,24,0,1.0
39163,31,0,2.0
33165,35,1,1.0
38394,30,0,2.0
48222,29,1,3.0
49562,40,0,0.0
50455,41,0,1.0
36057,22,0,2.0
52950,44,1,1.0
49979,46,1,2.0
39029,25,1,1.0
41804,38,1,1.0
40166,41,0,2.0
40676,38,1,1.0
37760,26,0,1.0
45045,38,0,3.0
52868,40,0,1.0
82205,49,0,1.0
29915,23,0,0.0
30001,35,1,2.0
42968,36,0,1.0
40603,38,0,1.0
54048,25,0,3.0
34562,38,0,2.0
22008,38,1,1.0
43603,27,1,2.0
37155,19,0,1.0
33196,32,0,2.0
48077,34,0,2.0
35461,32,0,2.0
25943,28,0,0.0
54584,39,1,3.0
53127,60,0,1.0
62671,29,0,1.0
42591,41,1,2.0
54597,25,0,0.0
42570,31,1,1.0
26454,27,0,1.0
30320,19,1,2.0
56480,47,1,2.0
59843,28,0,1.0
20687,32,0,0.0
32390,29,0,1.0
27395,20,0,2.0
32120,39,0,1.0
41549,35,0,1.0
46187,19,1,2.0
26075,35,1,2.0
48071,30,0,3.0
49423,40,1,1.0
45612,27,0,2.0
